credit_score,geography,gender,age,tenure,balance,num_of_products,has_cr_card,is_active_member,estimated_salary,exited
850,France,Female,40,0,0,2,Sim,Nao,1099.95,Nao
746,Germany,Female,33,2,107868.14,2,Sim,Sim,146192.4,Nao
622,Germany,Male,33,3,96926.12,2,Sim,Nao,48553.77,Nao
743,France,Male,30,7,77599.23,1,Nao,Nao,144407.1,Nao
732,Germany,Male,38,5,178787.54,1,Sim,Sim,195760.53,Nao
850,France,Male,81,5,0,2,Sim,Sim,44827.47,Nao
850,Germany,Female,34,3,129668.43,2,Sim,Sim,88743.99,Nao
686,France,Male,34,6,146178.13,2,Sim,Sim,88837.11,Nao
556,France,Female,40,8,0,2,Sim,Nao,62112.7,Nao
673,France,Male,37,4,0,2,Nao,Nao,163563.07,Nao
809,France,Female,38,2,154763.21,2,Sim,Sim,174800.31,Nao
634,Germany,Female,56,3,116251.24,1,Nao,Sim,42429.88,Sim
630,France,Male,37,6,0,2,Sim,Sim,82647.65,Nao
564,Germany,Female,30,0,100954.88,2,Nao,Nao,134175.15,Nao
625,France,Female,51,4,124620.01,2,Sim,Nao,92243.94,Sim
677,Spain,Female,34,4,0,2,Sim,Sim,6175.53,Nao
583,France,Male,40,9,112701.04,1,Nao,Nao,29213.63,Nao
592,Spain,Male,45,8,84692.5,1,Nao,Sim,67214.02,Nao
637,Germany,Male,49,2,108204.52,1,Sim,Nao,169037.84,Sim
850,France,Male,30,6,86449.39,1,Sim,Sim,188809.23,Nao
633,Spain,Male,42,10,0,1,Nao,Sim,79408.17,Nao
751,Germany,Male,36,5,73194.99,1,Sim,Sim,89222.66,Nao
592,Germany,Male,31,7,124593.23,1,Sim,Nao,86079.67,Nao
716,Germany,Male,50,2,119655.77,1,Sim,Sim,12944.17,Sim
641,Germany,Male,42,3,121765.37,2,Sim,Sim,166516.84,Nao
849,France,Male,35,4,110837.73,1,Nao,Nao,126419.8,Nao
647,Spain,Male,47,10,99835.17,1,Nao,Sim,89103.05,Nao
608,Germany,Female,30,2,91057.37,2,Sim,Nao,132973.17,Nao
555,France,Female,26,7,0,2,Sim,Nao,93122.41,Nao
497,Spain,Male,27,7,149400.27,1,Nao,Nao,167522.19,Nao
599,Germany,Male,38,9,89111.63,1,Nao,Nao,157239.6,Nao
545,Germany,Male,33,1,132527.9,2,Nao,Sim,107429.71,Nao
774,France,Female,36,9,114997.42,1,Sim,Nao,75304.09,Nao
464,France,Male,46,6,161798.53,1,Sim,Nao,182944.47,Nao
696,Germany,Female,27,2,96129.32,2,Sim,Sim,5983.7,Nao
667,Spain,Male,45,3,0,2,Nao,Nao,163655.01,Nao
812,France,Male,32,5,133050.97,2,Sim,Nao,89385.92,Nao
516,France,Male,51,8,120124.35,2,Nao,Sim,168773.54,Nao
645,France,Male,39,8,0,2,Nao,Nao,96864.36,Nao
664,Spain,Male,32,5,133705.74,1,Nao,Nao,134455.84,Nao
427,Spain,Female,39,9,0,2,Sim,Nao,28368.37,Nao
685,France,Female,40,7,0,2,Sim,Nao,103898.59,Nao
585,France,Female,33,4,152805.05,1,Sim,Nao,63239.65,Nao
519,Germany,Female,21,1,151701.45,3,Sim,Sim,170138.68,Sim
708,France,Female,67,1,0,2,Nao,Sim,3837.08,Nao
717,France,Female,22,5,112465.06,1,Sim,Sim,92977.75,Nao
465,Germany,Male,24,6,156007.09,1,Sim,Nao,191368.37,Nao
829,Germany,Male,28,3,132405.52,3,Sim,Nao,104889.2,Sim
826,France,Male,26,5,142662.68,1,Nao,Nao,60285.3,Nao
747,Germany,Male,36,8,102603.3,2,Sim,Sim,180693.61,Nao
707,Spain,Male,32,9,0,2,Sim,Nao,126475.79,Nao
590,Spain,Male,37,1,0,2,Nao,Nao,133535.99,Nao
603,Spain,Male,57,6,105000.85,2,Sim,Sim,87412.24,Sim
615,France,Male,45,5,0,2,Sim,Sim,164886.64,Nao
634,France,Female,36,1,69518.95,1,Sim,Nao,116238.39,Nao
716,Germany,Male,41,8,126145.54,2,Sim,Sim,138051.19,Nao
647,France,Male,41,4,138937.35,1,Sim,Sim,101617.64,Sim
591,Germany,Female,44,10,113581.98,1,Sim,Nao,1985.41,Nao
574,France,Male,34,1,112572.39,1,Nao,Nao,165626.6,Nao
467,Germany,Male,51,10,114514.71,2,Sim,Nao,177784.68,Sim
701,France,Female,35,2,0,2,Sim,Sim,65765.22,Nao
747,France,Female,34,10,0,2,Sim,Sim,50759.8,Nao
650,France,Male,32,2,84906.45,1,Sim,Nao,163216.48,Nao
731,Spain,Female,39,2,126816.18,1,Sim,Sim,74850.93,Nao
638,Germany,Female,26,1,105249.76,2,Sim,Sim,23491.09,Nao
569,Spain,Male,41,2,0,2,Sim,Nao,134272.57,Nao
459,Germany,Male,50,5,109387.9,1,Sim,Nao,155721.15,Nao
632,Germany,Male,23,3,122478.51,1,Sim,Nao,147230.77,Sim
683,France,Female,73,8,137732.23,2,Sim,Sim,133210.44,Nao
850,France,Female,46,2,157866.77,1,Sim,Sim,18986.12,Nao
512,France,Female,41,6,0,1,Sim,Sim,100507.81,Nao
616,France,Female,31,3,136789.14,1,Sim,Nao,59346.4,Sim
664,France,Male,36,1,0,2,Sim,Sim,95372.64,Nao
694,France,Male,30,10,144684.03,1,Sim,Sim,31805.49,Nao
655,France,Male,24,9,107065.31,1,Sim,Sim,51959.82,Nao
607,France,Female,33,8,91301.72,1,Nao,Sim,130824.57,Nao
684,Spain,Male,39,4,207034.96,2,Nao,Nao,157694.76,Sim
763,Spain,Male,37,8,0,2,Sim,Sim,933.38,Nao
671,Spain,Male,50,8,0,1,Nao,Sim,2560.11,Nao
592,Spain,Male,38,3,0,1,Sim,Sim,12905.89,Sim
666,Spain,Female,36,6,0,2,Sim,Nao,176692.87,Nao
667,France,Male,34,5,0,2,Sim,Sim,102908.63,Nao
850,Spain,Male,36,6,0,2,Nao,Sim,41291.05,Nao
622,Spain,Male,42,9,0,2,Sim,Nao,119127.06,Nao
577,France,Female,30,8,92472.1,2,Nao,Sim,126434.61,Nao
555,Spain,Male,21,1,0,2,Nao,Nao,103901.35,Nao
547,France,Male,62,10,127738.75,2,Sim,Sim,85153,Nao
613,Germany,Female,50,5,101242.98,2,Sim,Nao,12493.61,Nao
672,France,Female,43,4,92599.55,2,Sim,Sim,167336.78,Nao
624,Spain,Female,36,10,0,2,Nao,Sim,186180.42,Nao
698,Spain,Female,50,1,0,4,Sim,Nao,88566.9,Sim
606,France,Male,37,6,82373.94,1,Nao,Nao,172526.9,Sim
720,Spain,Male,31,4,141356.47,1,Nao,Nao,137985.69,Nao
835,France,Male,23,9,0,1,Sim,Nao,19793.73,Sim
771,Spain,Female,47,3,72664,2,Sim,Sim,107874.39,Nao
811,France,Female,47,3,123365.34,2,Nao,Nao,171995.34,Nao
734,Germany,Male,33,5,121898.58,1,Sim,Nao,61829.89,Nao
548,Spain,Male,33,6,0,1,Sim,Sim,31728.35,Nao
652,France,Female,31,3,103696.97,3,Nao,Nao,155221.05,Sim
707,France,Male,33,2,0,2,Nao,Nao,130866.95,Nao
605,Germany,Female,56,1,74129.18,2,Sim,Sim,62199.78,Sim
623,France,Female,34,9,0,1,Sim,Nao,24255.21,Nao
686,Germany,Male,29,3,185379.02,1,Sim,Nao,64679.07,Nao
525,Germany,Female,47,1,118087.68,1,Sim,Nao,88120.78,Sim
657,Spain,Male,41,8,109402.13,1,Sim,Sim,66463.62,Nao
730,Germany,Female,33,7,130367.87,1,Sim,Nao,15142.1,Sim
816,Germany,Female,34,2,108410.87,2,Sim,Nao,102908.91,Nao
484,France,Female,50,2,90408.16,2,Nao,Nao,48170.57,Nao
728,France,Female,34,6,90425.15,2,Sim,Sim,11597.69,Nao
730,Spain,Female,39,6,140094.59,1,Sim,Nao,172450.04,Sim
477,Spain,Male,31,9,0,2,Nao,Sim,184061.17,Nao
663,Germany,Female,46,6,95439.4,1,Sim,Sim,21038.58,Sim
549,Germany,Male,34,6,204017.4,2,Sim,Nao,109538.35,Nao
714,Spain,Male,29,9,0,2,Sim,Nao,129192.55,Nao
430,Germany,Male,49,3,137115.16,1,Sim,Nao,146516.86,Sim
504,Germany,Male,43,5,134740.19,2,Sim,Nao,181430.91,Nao
530,France,Female,29,5,0,2,Nao,Nao,121451.21,Nao
619,Germany,Male,29,4,98955.87,1,Nao,Sim,131712.51,Nao
617,Germany,Male,44,9,49157.09,2,Sim,Nao,53294.17,Nao
791,Germany,Male,31,1,130240.33,1,Nao,Nao,96546.55,Nao
609,France,Male,48,1,108019.27,3,Sim,Sim,184524.65,Sim
780,Germany,Male,51,4,126725.25,1,Sim,Nao,195259.31,Sim
777,Germany,Female,34,5,96693.66,1,Sim,Sim,172618.52,Nao
817,Germany,Female,27,7,129810.6,1,Sim,Sim,59259.44,Nao
850,France,Male,58,8,156652.13,1,Nao,Nao,25899.21,Sim
732,France,Female,36,9,0,1,Nao,Nao,3749,Sim
693,France,Male,40,4,130661.96,1,Sim,Sim,101918.96,Nao
576,France,Female,50,8,0,2,Sim,Sim,57802.62,Nao
643,France,Male,37,6,0,2,Nao,Nao,142454.77,Nao
757,France,Male,47,3,130747.1,1,Sim,Nao,143829.54,Nao
569,Germany,Male,30,6,106629.49,1,Nao,Sim,44114.88,Nao
772,Spain,Male,36,3,112029.83,1,Sim,Sim,186948.35,Nao
576,Germany,Male,29,7,130575.26,1,Nao,Sim,173629.78,Nao
608,Germany,Male,28,4,96679.71,1,Sim,Sim,49133.45,Nao
794,France,Male,33,0,0,2,Nao,Nao,178122.71,Nao
593,France,Male,50,6,171740.69,1,Nao,Nao,20893.61,Nao
597,Spain,Male,38,1,0,2,Sim,Nao,41303.29,Nao
541,Germany,Female,39,9,100116.67,1,Sim,Sim,199808.1,Sim
692,Germany,Male,24,2,120596.93,1,Nao,Sim,180490.53,Nao
697,France,Female,48,1,0,2,Sim,Sim,87400.53,Nao
768,France,Male,29,2,95984.69,2,Sim,Sim,73686.75,Nao
802,France,Male,38,1,142557.11,1,Sim,Sim,172497.73,Nao
584,France,Male,47,5,0,2,Sim,Nao,89286.29,Nao
614,Spain,Male,66,2,0,2,Nao,Sim,180082.7,Nao
850,Germany,Female,36,6,143644.16,1,Sim,Nao,22102.25,Sim
671,France,Female,38,6,132129.72,1,Nao,Sim,76068.95,Nao
626,France,Female,52,0,0,2,Sim,Nao,32159.46,Sim
770,France,Female,68,2,183555.24,1,Nao,Nao,159557.28,Sim
633,France,Male,38,2,91902.56,2,Sim,Sim,107673.35,Nao
663,France,Male,40,6,156218.19,1,Nao,Sim,33607.72,Nao
581,Germany,Female,43,5,93259.57,3,Sim,Nao,141035.65,Sim
561,Germany,Female,45,2,168085.38,2,Nao,Sim,115719.08,Nao
479,Germany,Male,51,1,107714.74,3,Sim,Nao,86128.21,Sim
769,France,Female,31,6,117852.26,2,Sim,Nao,147668.64,Nao
659,Spain,Male,60,2,0,1,Sim,Nao,177480.45,Sim
590,Spain,Female,51,10,84474.62,2,Sim,Sim,190937.09,Nao
560,France,Male,50,3,0,2,Sim,Nao,84531.79,Nao
437,Germany,Male,35,6,126803.34,2,Sim,Sim,161133.4,Nao
661,France,Female,34,0,0,2,Sim,Nao,185555.63,Nao
677,Germany,Female,36,10,68806.84,1,Sim,Nao,33075.24,Nao
560,France,Female,31,3,115141.18,1,Sim,Nao,39806.75,Nao
578,France,Female,35,2,0,2,Nao,Sim,26389.92,Nao
421,Spain,Male,34,6,90723.36,1,Sim,Sim,12162.76,Nao
492,Germany,Female,49,2,151249.45,2,Sim,Sim,167237.94,Nao
545,France,Female,32,6,0,2,Sim,Sim,52067.37,Nao
640,Germany,Female,43,9,94752.49,1,Sim,Nao,184006.36,Sim
624,Spain,Female,34,6,0,1,Sim,Nao,582.59,Sim
577,Spain,Male,28,7,0,1,Sim,Nao,143274.41,Nao
704,France,Male,31,5,132084.66,3,Sim,Sim,54474.48,Sim
523,France,Male,45,5,0,2,Sim,Sim,121428.2,Nao
793,France,Male,35,2,0,2,Sim,Sim,79704.12,Nao
564,France,Female,53,2,45472.28,1,Sim,Sim,41055.71,Sim
711,France,Male,33,1,0,1,Nao,Nao,41590.4,Nao
791,Germany,Female,33,10,130229.71,2,Nao,Nao,54019.93,Sim
629,Germany,Female,38,9,123948.85,1,Sim,Nao,76053.07,Nao
729,Germany,Male,39,6,127415.85,1,Sim,Sim,184977.2,Sim
651,Germany,Male,35,8,110067.71,1,Sim,Nao,127678.95,Sim
695,Spain,Male,39,4,65521.2,1,Sim,Sim,1243.97,Nao
847,Spain,Male,31,5,0,2,Sim,Sim,76326.67,Nao
704,France,Male,47,5,0,2,Sim,Sim,145338.61,Nao
613,Germany,Male,33,3,155736.42,2,Sim,Sim,57751.21,Nao
692,Spain,Female,29,4,0,2,Nao,Nao,138880.24,Nao
720,France,Female,34,3,118307.57,2,Sim,Sim,136120.29,Nao
577,France,Male,41,6,0,1,Sim,Sim,167621.18,Nao
710,Germany,Female,24,7,103099.17,2,Sim,Nao,173276.62,Nao
716,France,Female,38,1,0,2,Sim,Sim,99661.46,Nao
410,France,Male,33,6,125789.69,1,Nao,Nao,66333.56,Sim
584,Germany,Female,36,4,109646.83,1,Sim,Sim,70240.79,Nao
792,France,Male,30,1,127187.86,1,Sim,Sim,113553.42,Nao
605,France,Female,36,6,0,1,Nao,Sim,690.84,Nao
486,Spain,Male,24,1,0,1,Sim,Nao,98802.76,Nao
615,France,Male,41,4,130385.82,1,Nao,Sim,130661.95,Nao
676,France,Male,23,1,107787.47,1,Nao,Sim,116378.82,Nao
571,France,Male,34,1,99325.04,2,Nao,Sim,186052.15,Nao
850,France,Female,37,9,0,1,Nao,Nao,100101.06,Nao
717,France,Male,48,7,123764.95,1,Sim,Sim,169952.82,Nao
642,Germany,Female,39,8,128264.03,1,Sim,Nao,61792.76,Sim
780,Spain,Male,47,7,86006.21,1,Sim,Sim,37973.13,Nao
492,Germany,Female,38,8,57068.43,2,Sim,Nao,188974.81,Nao
760,Germany,Male,29,5,103607.24,2,Nao,Sim,86334.64,Nao
500,Spain,Male,40,1,99004.24,1,Sim,Sim,152845.99,Nao
654,Spain,Female,36,2,0,2,Sim,Sim,146652.11,Nao
606,Spain,Female,25,3,147386.72,3,Sim,Nao,45482.04,Sim
367,Spain,Male,42,6,93608.28,1,Sim,Nao,168816.73,Sim
799,Spain,Male,38,2,0,2,Sim,Sim,59297.34,Nao
434,Germany,Male,71,9,119496.87,1,Sim,Nao,125848.88,Nao
719,Spain,Female,32,7,0,1,Nao,Nao,76264.27,Nao
641,France,Female,37,2,0,2,Sim,Nao,3939.87,Nao
461,Spain,Female,25,6,0,2,Sim,Sim,15306.29,Nao
790,Germany,Female,25,5,152885.77,1,Sim,Nao,58214.79,Nao
588,France,Male,31,4,99607.37,2,Nao,Sim,35877.03,Nao
621,France,Male,27,4,137003.68,1,Sim,Nao,21254.06,Nao
768,Germany,Male,48,3,122831.58,1,Sim,Sim,24533.89,Sim
681,Spain,Male,38,2,99811.44,2,Sim,Nao,23531.5,Nao
606,Spain,Male,37,8,154712.58,2,Sim,Nao,89099.18,Nao
542,Spain,Male,37,8,0,1,Sim,Sim,807.06,Nao
713,Germany,Female,24,7,147687.24,1,Sim,Sim,121592.5,Nao
597,Spain,Female,33,2,0,2,Sim,Sim,4700.66,Nao
635,France,Male,27,3,127009.83,1,Sim,Nao,161909.95,Nao
599,Germany,Male,61,1,124737.96,1,Nao,Sim,90389.61,Sim
496,Spain,Female,44,0,179356.28,2,Sim,Nao,2919.21,Sim
759,Spain,Male,31,8,0,2,Sim,Sim,99086.74,Nao
757,Germany,Male,31,1,127320.36,3,Sim,Nao,163170.32,Nao
564,Spain,Male,31,0,125175.58,1,Sim,Sim,72757.33,Nao
561,France,Female,22,6,186788.96,2,Sim,Nao,73286.8,Nao
702,France,Male,40,3,148556.74,1,Nao,Sim,146056.29,Nao
678,Germany,Female,40,8,128644.46,1,Nao,Nao,167673.37,Nao
707,France,Female,46,7,127476.73,2,Sim,Sim,146011.55,Nao
610,France,Female,27,9,159561.93,1,Nao,Sim,103381.47,Nao
744,France,Male,42,1,112419.92,1,Sim,Sim,83022.92,Nao
598,France,Male,28,8,129991.76,2,Nao,Sim,46041.08,Nao
562,Spain,Male,36,5,0,1,Nao,Sim,182843.24,Nao
621,Spain,Female,59,2,0,2,Sim,Sim,171364.18,Nao
659,France,Female,50,3,0,1,Sim,Nao,183399.12,Sim
722,Germany,Female,40,6,89175.06,2,Nao,Sim,152883.95,Nao
606,France,Female,39,3,0,2,Sim,Nao,50560.45,Sim
603,Spain,Female,39,5,162390.52,2,Sim,Nao,54702.66,Nao
506,Germany,Female,59,3,190353.08,1,Sim,Nao,78365.75,Nao
715,France,Male,21,8,0,2,Sim,Nao,68666.63,Nao
690,France,Male,47,2,0,2,Sim,Nao,151375.73,Nao
644,France,Female,40,10,139180.97,1,Sim,Sim,19959.67,Nao
589,France,Male,36,8,114435.47,1,Sim,Nao,26955.72,Nao
592,France,Female,66,5,149950.19,1,Sim,Sim,76267.59,Nao
632,France,Male,42,4,126115.6,1,Sim,Nao,100998.5,Nao
577,Germany,Female,59,7,111396.97,1,Nao,Sim,191070.01,Nao
588,France,Male,30,3,115007.08,1,Nao,Nao,176858.5,Nao
617,France,Male,54,6,102141.9,1,Sim,Sim,45325.26,Nao
668,Spain,Female,36,3,133686.52,1,Sim,Nao,190958.48,Sim
810,France,Male,32,9,120879.73,2,Nao,Sim,78896.59,Nao
767,Spain,Male,47,5,0,1,Sim,Nao,121964.46,Sim
718,Spain,Female,49,10,82321.88,1,Nao,Sim,11144.4,Nao
589,Spain,Female,27,4,0,2,Sim,Nao,144181.48,Nao
778,Spain,Male,33,5,116474.28,2,Sim,Sim,32757.55,Nao
724,France,Female,34,3,132352.69,1,Sim,Nao,80320.3,Nao
477,Germany,Female,39,4,182491.57,1,Sim,Nao,185830.72,Nao
580,France,Male,34,6,0,2,Sim,Sim,160095.31,Nao
566,Spain,Male,63,2,120787.18,2,Sim,Sim,52198.84,Nao
711,France,Female,29,3,130181.47,2,Sim,Nao,31811.44,Nao
706,Germany,Male,32,5,88348.43,2,Sim,Sim,104181.78,Nao
703,Spain,Male,31,6,0,2,Sim,Sim,67667.19,Nao
679,Germany,Male,39,2,146186.28,2,Sim,Sim,193974.47,Nao
603,France,Male,32,7,0,1,Sim,Nao,198055.94,Sim
598,Spain,Male,34,0,104488.17,1,Nao,Sim,43249.67,Nao
836,Germany,Female,32,4,109196.67,2,Sim,Nao,55218.02,Nao
687,France,Female,61,7,80538.56,1,Sim,Nao,131305.37,Sim
704,Germany,Male,41,4,109026.8,2,Sim,Sim,43117.1,Nao
605,Germany,Male,75,2,61319.63,1,Nao,Sim,186655.11,Nao
516,France,Female,40,9,0,2,Nao,Sim,33266.29,Nao
572,France,Female,39,2,0,2,Sim,Sim,555.28,Nao
557,France,Male,42,6,177822.03,1,Sim,Nao,150944.31,Sim
443,Germany,Male,59,4,110939.3,1,Sim,Nao,72846.58,Sim
604,Germany,Male,25,7,165413.43,1,Sim,Sim,35279.74,Nao
483,France,Male,27,1,77805.66,1,Sim,Sim,2101.89,Nao
702,France,Male,50,3,0,2,Nao,Nao,94949.84,Nao
670,Spain,Female,57,3,175575.95,2,Sim,Nao,99061.75,Sim
804,Spain,Female,38,3,124197.22,1,Sim,Nao,74692.06,Nao
850,France,Female,30,3,0,2,Sim,Nao,116692.8,Nao
554,France,Female,39,10,160132.75,1,Sim,Nao,32824.15,Nao
588,Germany,Female,37,7,70258.88,2,Sim,Nao,139607.61,Nao
758,Germany,Male,32,4,162657.64,2,Sim,Sim,115525.13,Nao
787,Germany,Male,43,0,132217.45,1,Sim,Nao,20955.03,Sim
582,Spain,Male,25,9,148042.97,2,Sim,Nao,52341.15,Nao
633,Spain,Female,33,4,92855.02,1,Sim,Sim,159813.18,Nao
766,Germany,Male,47,9,129289.98,1,Sim,Nao,169935.46,Sim
564,Spain,Male,37,9,100252.18,1,Sim,Sim,146033.52,Nao
602,Spain,Male,37,3,107592.89,2,Nao,Sim,153122.73,Nao
649,France,Male,39,3,113096.41,1,Sim,Sim,60335.24,Nao
679,Spain,Female,40,7,0,2,Sim,Sim,163757.29,Nao
639,Spain,Male,34,7,149940.04,2,Nao,Nao,156648.81,Nao
790,Germany,Male,50,8,121438.58,1,Sim,Sim,176471.78,Sim
565,France,Male,32,9,0,2,Sim,Nao,5388.3,Nao
478,France,Female,50,2,0,1,Nao,Sim,93332.64,Sim
825,France,Male,29,3,148874.01,2,Nao,Sim,71192.82,Nao
528,Spain,Female,32,0,68138.37,1,Sim,Sim,170309.19,Nao
577,Spain,Male,35,5,110080.3,1,Sim,Sim,109794.31,Nao
663,France,Male,24,7,0,2,Sim,Sim,166310.82,Nao
505,Germany,Female,25,5,114268.85,2,Sim,Sim,126728.27,Nao
633,Germany,Male,29,6,117412.35,1,Nao,Nao,30338.94,Nao
586,France,Female,38,6,0,2,Sim,Sim,37935.83,Nao
850,France,Female,35,9,0,2,Nao,Nao,25329.48,Nao
629,Germany,Female,37,1,35549.81,2,Nao,Nao,49676.33,Nao
744,France,Male,56,9,0,2,Sim,Sim,169498.61,Nao
750,France,Male,36,7,136492.92,3,Sim,Sim,26500.29,Sim
637,Germany,Male,28,3,123675.69,1,Sim,Sim,166458.41,Nao
575,France,Female,40,1,139532.34,1,Sim,Nao,181294.39,Nao
671,Spain,Male,58,1,178713.98,1,Sim,Sim,21768.21,Nao
571,France,Male,40,5,0,2,Nao,Nao,72849.29,Nao
590,France,Male,41,1,89086.31,1,Sim,Nao,24499.97,Nao
619,Spain,Male,38,3,96143.47,1,Nao,Nao,98994.92,Nao
640,Germany,Female,30,5,32197.64,1,Nao,Sim,141446.01,Nao
670,France,Male,38,7,0,2,Sim,Sim,77864.41,Nao
737,France,Female,33,4,0,2,Sim,Nao,115115.32,Nao
555,Spain,Male,32,10,0,2,Nao,Sim,168605.96,Nao
742,France,Male,33,6,0,2,Nao,Nao,38550.4,Nao
618,Germany,Female,40,0,140306.38,1,Sim,Nao,160618.61,Sim
560,France,Female,35,1,0,2,Sim,Nao,3701.63,Nao
654,France,Male,38,8,0,2,Sim,Nao,88659.44,Nao
787,Germany,Female,42,2,74483.97,2,Nao,Sim,44273.91,Nao
611,France,Female,53,7,0,2,Nao,Sim,156495.39,Sim
559,Spain,Male,34,0,0,1,Sim,Nao,182988.94,Nao
481,France,Male,37,8,152303.66,2,Sim,Sim,175082.2,Nao
753,Germany,Male,32,5,159904.79,1,Sim,Nao,148811.14,Nao
675,France,Male,32,1,0,3,Sim,Nao,85901.09,Nao
748,Germany,Female,31,1,99557.94,1,Sim,Nao,199255.32,Nao
610,Spain,Female,46,5,116886.59,1,Nao,Nao,107973.44,Nao
580,Spain,Male,32,9,142188.2,2,Nao,Sim,128028.6,Nao
624,Germany,Female,40,3,149961.99,2,Sim,Nao,104610.86,Nao
709,France,Female,36,8,0,2,Sim,Sim,69676.55,Nao
605,France,Female,34,2,0,1,Nao,Nao,35982.42,Nao
706,Spain,Male,53,7,0,2,Nao,Sim,117939.17,Nao
567,Spain,Male,40,8,28649.64,1,Sim,Sim,95140.62,Nao
747,France,Female,21,4,81025.6,2,Sim,Nao,167682.57,Nao
664,France,Male,57,1,0,2,Sim,Sim,56562.57,Nao
711,France,Female,39,3,152462.79,1,Sim,Nao,90305.97,Nao
609,France,Male,25,10,0,1,Nao,Sim,109895.16,Nao
632,Spain,Male,28,7,155519.59,1,Sim,Nao,1843.24,Nao
725,France,Female,36,1,118851.05,1,Sim,Sim,102747.02,Nao
850,France,Female,34,9,92899.27,2,Sim,Nao,97465.89,Nao
682,France,Male,40,4,0,1,Nao,Sim,105352.55,Nao
797,France,Male,37,4,75263.7,1,Sim,Nao,85801.77,Nao
668,Spain,Male,38,1,147904.31,1,Sim,Sim,69370.05,Nao
783,Germany,Female,41,5,106640.5,1,Sim,Nao,176945.96,Nao
766,Germany,Female,28,4,90696.78,1,Nao,Sim,21597.2,Nao
704,Spain,Female,36,2,175509.8,2,Sim,Nao,152039.67,Nao
722,France,Male,40,6,0,2,Sim,Sim,111893.09,Nao
692,France,Female,34,7,0,2,Sim,Nao,195074.62,Nao
584,France,Female,35,2,114321.28,2,Nao,Nao,15959.01,Nao
644,Germany,Female,51,4,95560.04,1,Nao,Nao,72628.84,Sim
598,Germany,Female,50,5,88379.81,3,Nao,Sim,64157.24,Sim
733,Germany,Male,48,7,85915.52,1,Sim,Sim,23860.5,Nao
615,Germany,Male,58,3,72309.3,1,Sim,Sim,85687.09,Sim
850,France,Female,39,2,0,2,Sim,Nao,179451.42,Nao
521,France,Male,43,8,0,1,Sim,Sim,93180.09,Nao
675,France,Male,69,1,0,2,Sim,Nao,157097.09,Nao
746,France,Male,58,3,0,3,Sim,Sim,80344.96,Sim
770,France,Female,33,4,0,1,Sim,Nao,26080.54,Sim
618,France,Male,30,3,133844.22,1,Sim,Sim,31406.93,Nao
556,France,Male,36,7,154872.08,2,Sim,Sim,32044.64,Nao
749,France,Female,27,9,0,2,Sim,Nao,132734.87,Nao
702,Spain,Male,43,6,116121.67,1,Sim,Nao,61602.42,Nao
555,Germany,Male,42,6,107104.5,1,Sim,Sim,41304.44,Sim
587,France,Male,47,6,71026.77,1,Sim,Nao,57962.41,Nao
639,France,Male,38,3,0,1,Sim,Nao,42862.82,Nao
643,France,Male,33,4,0,2,Sim,Sim,152992.04,Nao
600,France,Female,41,1,0,2,Sim,Sim,91193.65,Nao
651,France,Male,53,7,0,2,Sim,Sim,130132.41,Nao
666,France,Female,27,4,0,2,Nao,Nao,88751.45,Nao
520,France,Female,39,6,145644.05,1,Nao,Nao,104118.93,Nao
650,Spain,Female,50,7,129667.77,1,Nao,Nao,42028.16,Nao
564,Germany,Male,33,3,109341.87,1,Sim,Nao,75632.78,Nao
586,France,Male,64,1,0,2,Sim,Sim,53710.23,Nao
617,France,Female,35,5,0,2,Nao,Sim,13066.3,Nao
712,Spain,Female,30,6,0,2,Sim,Nao,152417.97,Nao
654,France,Male,55,3,87485.67,1,Sim,Sim,3299.01,Nao
605,France,Male,27,9,0,2,Sim,Nao,198091.81,Nao
491,France,Female,36,0,53369.13,1,Sim,Sim,103934.12,Nao
707,France,Female,35,9,0,2,Sim,Sim,70403.65,Nao
638,Spain,Male,34,5,146679.77,1,Sim,Nao,102179.86,Nao
683,France,Male,43,2,112499.42,2,Sim,Nao,30375.18,Nao
815,Spain,Female,38,2,48387,1,Sim,Nao,184796.84,Nao
645,Spain,Male,38,1,68079.8,1,Nao,Sim,166264.89,Nao
645,Germany,Male,49,4,160133.88,1,Nao,Sim,88391.97,Nao
683,France,Male,30,4,66190.33,1,Sim,Sim,115186.97,Nao
705,France,Female,37,10,0,2,Sim,Sim,13935.53,Sim
647,France,Male,35,4,123761.68,1,Sim,Nao,83910.4,Nao
786,Germany,Female,33,0,122325.58,1,Nao,Nao,34712.34,Sim
534,France,Male,41,9,0,2,Sim,Nao,13871.34,Nao
602,Spain,Female,42,1,138912.17,1,Sim,Sim,139494.75,Nao
695,France,Female,42,0,0,2,Nao,Sim,140724.64,Nao
553,Germany,Female,25,7,128524.19,2,Sim,Nao,20682.46,Nao
516,Spain,Female,31,3,0,2,Sim,Nao,124202.26,Nao
655,France,Female,34,3,0,2,Sim,Nao,159638.77,Nao
849,Germany,Female,49,9,132934.89,1,Sim,Nao,171056.65,Sim
520,Germany,Male,43,3,150805.17,3,Nao,Sim,25333.03,Sim
568,Spain,Female,46,3,0,2,Sim,Sim,29372.62,Nao
695,Spain,Male,32,9,0,3,Nao,Sim,38533.79,Nao
807,Spain,Female,28,7,165969.26,3,Sim,Nao,156122.13,Sim
642,Germany,Female,36,2,124495.98,3,Sim,Sim,57904.22,Sim
